Source,Date,Text,URL,Favorites,Retweets,Replies
ABC Color,2016-05-15 14:45:14,Ocurrió anoche: La Policía malinformó sobre un supuesto deceso. https://t.co/QwvO7WR3pk https://t.co/gEgm4VfdUa,http://www.twitter.com/abcdigital/status/731857981906792449,4,4,1
ABC Color,2016-05-15 14:36:45,[FOTO] Ciudadanos celebraron el Día de la Independencia en el centro de Asunción. https://t.co/HUSBiA8QGf https://t.co/aJl9ZCmI1a,http://www.twitter.com/abcdigital/status/731855846154600448,39,22,0
ABC Color,2016-05-15 14:07:26,Camión transportador de gas cae a canal de desagüe en Asunción https://t.co/Rp9xo1sJVg https://t.co/3WbbpqIRgd,http://www.twitter.com/abcdigital/status/731848467325288448,5,13,0
ABC Color,2016-05-15 13:40:29,Amargo Día de la Madre para doña Obdulia por ausencia de Edelio Morínigo https://t.co/569nVjOUen https://t.co/EXc2pnWksV,http://www.twitter.com/abcdigital/status/731841684858884096,19,7,1
ABC Color,2016-05-15 13:24:19,Tormentas en el sur del país https://t.co/cAf8zdbYwq https://t.co/WRbIp03arH,http://www.twitter.com/abcdigital/status/731837617424240640,6,9,0
ABC Color,2016-05-15 13:21:23,Ministro Torres Kirmser lleva funcionarios de la Corte a su casa https://t.co/qRxIfXcD50 https://t.co/Y1JH2PuDID,http://www.twitter.com/abcdigital/status/731836878786310145,6,7,0
ABC Color,2016-05-15 12:10:29,¡Buen día! ¡Feliz domingo! Estos son los titulares de nuestra tapa de hoy:  https://t.co/PSxk3ysBi4 https://t.co/YMXapTx1Ka,http://www.twitter.com/abcdigital/status/731819036049326081,8,12,0
ABC Color,2016-05-15 11:55:35,"Alerta por tormentas para Ñeembucú, Misiones, Itapúa, Paraguarí, Caazapá y Guairá https://t.co/43JykIaOGM https://t.co/OOTE70NZxs",http://www.twitter.com/abcdigital/status/731815287193014273,14,20,0
ABC Color,2016-05-15 11:35:35,Meteorología anuncia domingo cálido con posibilidades de lluvias https://t.co/QTQhsjxBOL https://t.co/sGScp2WYpH,http://www.twitter.com/abcdigital/status/731810252555870208,8,6,0
ABC Color,2016-05-15 05:53:46,"[GALERÍA DE FOTOS] Asunción se tiñó de rojo, blanco y azul  https://t.co/5B61inL2Nq https://t.co/VdH1gyB0AP",http://www.twitter.com/abcdigital/status/731724234561572865,39,23,0
ABC Color,2016-05-15 04:35:05,Destacan acción en desterrar el autoritarismo  https://t.co/KWRzVe7t6v https://t.co/zr1chuU9KH,http://www.twitter.com/abcdigital/status/731704429884231682,21,8,8
ABC Color,2016-05-15 04:16:59,Paraguay y su capítulo 205  https://t.co/KSdnrrrvb8 https://t.co/YkAvy9nkU7,http://www.twitter.com/abcdigital/status/731699875033821185,21,18,0
ABC Color,2016-05-15 02:32:21,El centro se viste de fiesta  https://t.co/gVt1d7E3XP https://t.co/oMSTTNCf1T,http://www.twitter.com/abcdigital/status/731673546016083969,35,15,2
ABC Color,2016-05-15 02:17:28,Policía malinforma sobre supuesto deceso tras accidente. Rogamos  disculpas.  https://t.co/QwvO7WR3pk https://t.co/uqp7dJuPqm,http://www.twitter.com/abcdigital/status/731669798971641856,18,17,6
ABC Color,2016-05-15 01:54:21,La designación de un exintendente como administrador causó división en el Chaco.  https://t.co/HXcCZ0xKm3 https://t.co/8GbbueLGvU,http://www.twitter.com/abcdigital/status/731663981836963840,4,2,0
ABC Color,2016-05-15 01:15:08,Motociclista muere tras choque con otro biciclo  https://t.co/zl00SYOINq https://t.co/YkuyJgtlh3,http://www.twitter.com/abcdigital/status/731654113704869889,9,2,0
ABC Color,2016-05-15 01:02:01,Choque se cobra su tercera víctima  https://t.co/JnNOLL5OWP https://t.co/qEXTKY52nW,http://www.twitter.com/abcdigital/status/731650810321473537,9,10,1
ABC Color,2016-05-15 00:08:53,El milagro de una madre   https://t.co/caJNrcHQuv https://t.co/wEu44wlhNu,http://www.twitter.com/abcdigital/status/731637440201564161,26,13,2
ABC Color,2016-05-14 23:42:41,"Desviaron siete vuelos por niebla. A 24 horas, algunos siguen varados  https://t.co/A3u3nH6qYB https://t.co/N4jzqco8EB",http://www.twitter.com/abcdigital/status/731630846558515200,23,19,0
ABC Color,2016-05-14 22:52:35,Maduro ordena encarcelar empresarios bajo estado de excepción   https://t.co/k3rm9NjEkH https://t.co/S0jVVCO1Ol,http://www.twitter.com/abcdigital/status/731618237432102912,7,18,4
ABC Color,2016-05-14 22:12:50,Ayoreos sabotearon línea de transmisión de la ANDE en Alto Paraguay   https://t.co/wOPEW23sR1 https://t.co/Dye8CpAvuv,http://www.twitter.com/abcdigital/status/731608236911104001,3,3,0
ABC Color,2016-05-14 21:03:38,[VIDEO] Así recargan los buses de larga distancia que van al interior   https://t.co/EayKjwuvPU https://t.co/YnOBPiyYhY,http://www.twitter.com/abcdigital/status/731590822295179264,6,13,0
ABC Color,2016-05-14 20:48:54,[VIDEO] Mexicanas exhiben acoso en video y reciben amenazas   https://t.co/0Wqw04Epdq https://t.co/yI88DTKD63,http://www.twitter.com/abcdigital/status/731587113519595520,10,7,0
