source,created_time,text,url,likes,shares,comments
Cronica,2016-02-23T12:13:34+0000,"Profes dejan de lujo la escuela para las clases | Crónica “Todos los años trabajamos por nuestra escuela, no esperamos la ayuda de otros”, expresó la profe Virginia León, quien desde hace 20 años se encuentra trabajando por la Escuela Municipal N.º 3.839 Marangatu, de Villa Elisa.Profes dejan chururú el salón de clases para cuando sus alumnos vuelvan a la casa de estudios. ",www.facebook.com/221252151293397_973158152769456,1259,31,17
Cronica,2016-02-23T12:04:25+0000,"¡Caen en un tambor con ácido y mueren! | Crónica Eran el sostén de sus respectivas familias. Como todos los días, salieron de sus casas para ganar el pan de cada día en una fábrica de curtiembre, ubicada en la ciudad de San Antonio. Trabajaban día y noche con tal de cumplir en la casa. Y, precisamente, ese lugar de trabajo fue el escenario de sus despedidas en este mundo.",www.facebook.com/221252151293397_973153419436596,730,26,30
Cronica,2016-02-23T11:49:34+0000,"Micro chocó, volcó y dejó varios heridos | Crónica Alta velocidad, distracción, imprudencia. Todos estos factores habrían sido el motivo por el cual un minibús de la empresa Rysa, que llevaba al menos unos 20 pasajeros, chocó contra una camioneta, volcó para quedarse de cabeza al costado de la Ruta 6, a la altura del kilómetro 218, en la zona conocida como Barrio Campiñas, en Santa Rita.",www.facebook.com/221252151293397_973147062770565,1482,69,26
Cronica,2016-02-23T11:36:25+0000,"Víctima de hinchas soñaba con ser chef | Crónica Elías Rojas, que el pasado 2 de febrero cumplió 18 años, es la nueva víctima del fanatismo extremo. Era un joven noble y alegre, como lo recuerdan sus excompañeros del Colegio Nacional de San Lorenzo, donde el año pasado terminó la secundaria.",www.facebook.com/221252151293397_973136456104959,1184,20,38
Cronica,2016-02-23T08:15:00+0000,Timeline Photos Portada de la Sección Deportes.,www.facebook.com/221252151293397_972917396126865,1926,44,52
Cronica,2016-02-23T08:00:00+0000,Timeline Photos ¡Maitei rory gente! Compartimos los principales títulos de la edición impresa. ¡Excelente jornada para todos!,www.facebook.com/221252151293397_972915356127069,1034,33,24
Cronica,2016-02-22T18:24:52+0000,"Duarte Frutos, Franco y “Ferchu”: entre los tres “metieron” 80 mil funcionarios públicos | Crónica De los tres expresidentes, “Lugaucho” fue el que “más metió”.",www.facebook.com/221252151293397_972675426151062,444,22,83
Cronica,2016-02-22T18:20:45+0000,"“Parece que ahora que estoy para él, ya no me desea más” | Crónica Un “flechazo” se cruzó en la mirada de ambos el día que por primera vez se vieron. Ella, quien tenía una relación poco feliz con su marido, se “jugó” en busca del amor, pero una vez que quedó nuevamente soltera, su “príncipe” se borró.",www.facebook.com/221252151293397_972673762817895,414,2,29
Cronica,2016-02-22T18:07:50+0000,Curso gratis de fotografía on line | Crónica La Universidad de Harvard da cursos a distancia de fotografía de manera gratuita con el apoyo de alison.com.Imagen ilustrativa. Foto: alison.com,www.facebook.com/221252151293397_972666746151930,818,91,39
Cronica,2016-02-22T17:59:30+0000,"“Llovieron” balas ¡de aquí para allá! | Crónica En el barrio Obrero de la capital del Amambay, la noche se tiñó de negro, muerte. Cerca de las 22:00, en inmediaciones de la Terminal de Ómnibus, dos motochorros tomaron por asalto la bodega “24 Horas”, de donde se alzaron con cuatro palos en efectivo y una cadena de oro.Vehículo en el cual fue atacado por los sicarios Fernando Lezcano, a metros de su casa. ",www.facebook.com/221252151293397_972661859485752,558,9,4
Cronica,2016-02-22T17:12:56+0000,"De Miss a cantante de música romántica | Crónica Nadia Ferreira, la ex Miss Teen se volvió cantante. La exparticipante de “Parodiando” se lanzó a la música de la mano del cantante paraguayo Acho Laterza.Nadia Ferreira hizo dúo con Acho Laterza y cantaron una música de Alejandro Fernández. ",www.facebook.com/221252151293397_972640872821184,792,4,18
Cronica,2016-02-22T17:09:30+0000,"Rombai pide a Somai cambiar de nombre | Crónica La banda uruguaya de cumbia cheta “Rombai” está contra los paraguayos de “Somai”. Ayer te contábamos que el mánager del grupo uruguayo piensa ya en demandar al grupo compatriota por supuesto copiatín.“Rombai”, el grupo uruguayo que acusa a los paraguayos de copiatines. ",www.facebook.com/221252151293397_972639222821349,701,32,69
Cronica,2016-02-22T16:53:25+0000,"Asesinan a hincha camino al estadio | Crónica Un joven hincha del club Olimpia fue asesinado ayer camino al estadio Defensores del Chaco. Elías Gabriel Rojas Candia, de 18 años de edad, recibió un disparo mortal cuando, en compañía de un grupo grande de fanáticos franjeados, se dirigía hacia Sajonia para ver el partido.   ¿Hasta cuándo se soportará esto?Elías Gabriel Rojas Candia, víctima de homicidio. Foto: redes sociales. ",www.facebook.com/221252151293397_972631252822146,2328,143,140
Cronica,2016-02-22T16:49:44+0000,"Mujer técnica marca diferencia entre los muchachos | Crónica Hoy también contamos la historia de esta jóven mamá, que hace 10 años trabaja en la ANDE, y comentó que no se siente discriminada por sus compas.La capa ya viene trabajando desde hace 10 años en la ANDE.",www.facebook.com/221252151293397_972629632822308,4407,170,43
Cronica,2016-02-22T16:36:25+0000,"Mamá soltera pisa fuerte entre arrieros | Crónica Con su hija como motivación, se hizo electricista.Lizzi, a pesar del intenso calor trabaja todos los días para salir adelante. ",www.facebook.com/221252151293397_972623569489581,2226,90,24
Cronica,2016-02-22T16:26:25+0000,"Guitarrista de Maná ponderó a Berta Rojas | Crónica El guitarrista de Maná, Sergio Vallín, usó sus cuentas en redes sociales para hablar del encuentro que tuvo con la guitarrista paraguaya Berta Rojas. Recordemos que ambos se reunieron el jueves antes del concierto del grupo mexicano en el Club Olimpia.Sergio Vallín junto a Berta Rojas antes del show de Maná. ",www.facebook.com/221252151293397_972619682823303,4720,149,22
Cronica,2016-02-22T14:23:41+0000,"Irán a clases en un aula descapotable | Crónica La Gobernación de San Pedro construyó con recursos propios y entregó a fines del año pasado un aula por valor más de G. 61 millones, que -según los padres de familia- presentaba fisuras. Tras la fiscalización del Ministerio de Educación y Cultura (MEC), volvieron a destechar y hasta hoy en día, a puertas del inicio del año lectivo, sigue sin techarse; mientras otra aula construida por la Municipalidad local se encuentra en su etapa final.",www.facebook.com/221252151293397_972564532828818,339,27,11
Cronica,2016-02-22T14:15:24+0000,"Crónica Justicia egipcia condena a cadena perpetua a un niño de cuatro años. Se trata de A. M. K., nacido en el 2012, actualmente con 4 años y que vive en la provincia de Al Fayum, a unos 170 kilómetros al suroeste de El Cairo, ciudad capital de Egipto.",www.facebook.com/221252151293397_972561559495782,567,77,72
Cronica,2016-02-22T14:02:23+0000,Plan de Emergencia Vial: rehabilitarán diez mil kilómetros de caminos | Crónica El Ministerio de Obras Públicas y Comunicaciones (MOPC) informó que tiene como meta rehabilitar diez mil kilómetros de caminos a nivel país como parte de las acciones emprendidas dentro del Plan de Emergencia Vial.,www.facebook.com/221252151293397_972557122829559,373,3,3
Cronica,2016-02-22T13:46:05+0000,"Finalmente, Ande he’i ¡hágase la luz! | Crónica Los días “apocalípticos” por los que debió pasar la población finalmente terminaron. Tras sufrir un montón entre el calor y los mosquitos, en plena madrugada del domingo, los ventiladores comenzaron a soplar en las casas trayendo un alivio bíblico a miles de personas que pasaron las de Caín.Funcionarios de la Ande verificando los equipos.",www.facebook.com/221252151293397_972549692830302,411,5,8
Cronica,2016-02-22T13:32:59+0000,"Con muletas sale a ganarse el pan diario | Crónica Salir a vender helado en medio de temperaturas cálidas es algo que don Pastor Acosta, de 73 años, viene haciendo desde hace años, una vez que tuvo que dejar su oficio de albañil por haberse accidentado, golpeándose la pierna derecha tan fuertemente que desde esa vez quedó con dificultades para caminar e imposibilitado de seguir con el oficio.",www.facebook.com/221252151293397_972542982830973,5140,547,92
Cronica,2016-02-22T13:10:23+0000,"Superclásico kaigue fue para el Ciclón | Crónica Más que nunca Olimpia y Cerro Porteño jugaron un partido aburrido, con pocas emociones y sin los destellos de calidad de otros tiempos. El gol de Raúl Cáceres palió de alguna manera el espectáculo que tuvo consigo una previa apática.",www.facebook.com/221252151293397_972533536165251,1175,19,62
Cronica,2016-02-22T12:45:40+0000,"Mauro: “Es triste ver al Olimpia” | Crónica Si hay una persona que ama al Olimpia, que siente la casaca del club fundado en 1902, ese es Mauro Caballero.",www.facebook.com/221252151293397_972525152832756,3047,68,107
Cronica,2016-02-22T12:28:00+0000,"Leryn Franco, ¡embajadora! | Crónica Leryn Franco fue declarada por la Secretaría Nacional de Turismo (Senatur) ¡Embajadora Turística del Paraguay!",www.facebook.com/221252151293397_972517902833481,3836,45,137
Cronica,2016-02-22T12:04:35+0000,"Papa pidió declarar so’o pena de muerte | Crónica Durante la celebración del Jubileo Extraordinario, que se extenderá hasta el 20 de noviembre, el papa Francisco pidió que no se ejecute a ninguna persona como consecuencia de una pena de muerte.El papa Francisco durante la misa en la Basílica de San Pedro.",www.facebook.com/221252151293397_972508339501104,738,6,9
Cronica,2016-02-22T11:54:33+0000,"Garroteadores de mujeres llenan las penitenciarías | Crónica Si hay algo que parte de la ciudadanía no aprende todavía es la importancia que tiene el respeto a las personas, sobre todo en el ámbito familiar. El flagelo de los casos de violencia familiar en nuestro país, sin dudas, sigue causando preocupación a las autoridades. Tal es así que, actualmente, en la cárcel de Tacumbú ingresan más presos por este motivo que por cualquier otro hecho punible.",www.facebook.com/221252151293397_972504889501449,718,53,41
Cronica,2016-02-22T11:40:03+0000,"Amor en el asfalto: “Nuestro sueño es darle una vivienda digna a nuestros hijos” | Crónica “Él antes era amigo de mi papá, se iba a mi casa para jugar vóley nomás y así nos conocimos”, contó Leonarda Benítez (29), quien desde hace 9 años encontró el amor de su vida y decidieron dar el sí con Rafael Medina (30) ante Dios.",www.facebook.com/221252151293397_972500362835235,1746,16,31
Cronica,2016-02-22T11:25:00+0000,Timeline Photos Portada del Suplemento Deportivo.,www.facebook.com/221252151293397_972489586169646,1081,29,52
Cronica,2016-02-22T11:13:26+0000,Timeline Photos ¡Maitei rory gente! Compartimos los principales títulos de la edición impresa. ¡Excelente jornada para todos!,www.facebook.com/221252151293397_972489082836363,779,16,4
Cronica,2016-02-21T18:40:01+0000,"Se “machucaron” y arreglaron todo | Crónica La gráfica habla por sí sola de lo váiro que fue este choque ocurrido en la mañana de ayer sobre la ruta 10 “Las Residentas”, en la zona de Capiibary, San Pedro. Un camión Mercedes Benz, color bordó, guiado por Hugo Ramón Encina (37), se llevó por delante a un automóvil Toyota, color gris, guiado por Elsa Mariana Amarilla Rojas (26).",www.facebook.com/221252151293397_971989772886294,755,10,15
Cronica,2016-02-21T18:30:00+0000,"Hasta la carne deben vichear en Tacumbú | Crónica La ministra de Justicia Carla Bacigalupo dijo que bajo ningún motivo los controles en las cárceles se van a declarar so’o y hasta la carne que se quiere meter en el penal se va a vichear, ya que más de una vez se llevaron sorpresitas.La ministra de Justicia Carla Bacigalupo quiere evitar cualquier guarara y apostar por los reos.",www.facebook.com/221252151293397_971988189553119,496,6,9
Cronica,2016-02-21T18:15:01+0000,"Quieren unificar la hora mundial… almorzaríamos a la noche | Crónica Expertos en física y astronomía del Instituto Johns Hopkins de Baltimore, en Estados Unidos. quieren crear un horario universal, es decir, que los habitantes de Nueva York, París o Hong Kong tengan todos la misma hora en sus relojes.",www.facebook.com/221252151293397_971985829553355,605,55,40
Cronica,2016-02-21T18:00:00+0000,"Copa América Centenario: Paraguay conocerá a sus rivales | Crónica El torneo, que celebra los 100 años de la Copa América, incluirá a 16 equipos: 10 de la Conmebol y 6 de la Concacaf. Los países estarán divididos en cuatro grupos. Los cabezas de serie ya están definidos: el anfitrión, Estados Unidos, encabezará el Grupo A; mientras que Brasil, México y Argentina los grupos B, C y D.",www.facebook.com/221252151293397_971984642886807,543,9,11
Cronica,2016-02-21T17:30:00+0000,"Sin vergüenza: desfiló opívoite | Crónica La semana más glamorosa de Estados Unidos, el New York Fashion Week, donde cientos de diseñadores y amantes de la ropa vanguardista se reúnen para apreciar las nuevas tendencias, dejó no solo a personas impactadas por las creaciones para este año, también por el modelo que se robó un desfile al caminar por la pasarela ¡completamente desnudo!",www.facebook.com/221252151293397_971983742886897,357,6,14
Cronica,2016-02-21T17:10:00+0000,"Quieren a Claudia Galanti en reality | Crónica El 7 de marzo, en horario central, el Canal 5 de Italia dará inicio a la nueva edición del reality  “Isla de los famosos”, conducido por Alessia.",www.facebook.com/221252151293397_971980929553845,462,1,12
Cronica,2016-02-21T17:00:00+0000,"“Rombai” ya piensa en demandar a “Somai” | Crónica La banda uruguaya de cumbia-pop “Rombai”, a través de su mánager piensa ya en demandar al grupo paraguayo “Somai”. Desde la semana pasada la banda liderada por Male González y Basilis Stiene viene bailando en medio de la polémica luego que comenzaran a circular varios videos en Uruguay cantando los temas de los uruguayos “Rombai”, integrados por Camila Rajchman y Fernando Vázquez.",www.facebook.com/221252151293397_971979649553973,1207,83,150
Cronica,2016-02-21T16:40:00+0000,"“Millones” separan a chicos de escuela | Crónica Varios padres de familias de la colonia La Victoria no enviarán a sus hijos a la escuela, mientras que no se reparen los caminos vecinales de la zona que ocasionan el aislamiento de la misma desde noviembre del año pasado.",www.facebook.com/221252151293397_971977342887537,591,6,6
Cronica,2016-02-21T16:00:01+0000,"¿“Rico Comidita”, al neuropsiquiátrico? | Crónica “Jamás hubo ninguna foto, ella no tiene prueba. Yo le pedí terminar porque ella no está bien. Le pedí tiempo por la razón de que este año yo termino mi colegio y ella no quiso entender eso. En ese momento ella me dijo que todo lo que ella haga va a ser por amor que va armar un escándalo por amor y mi familia y yo nos dimos cuenta que le falta neuropsiquiátrico”, dijo Alexis en entrevista al portal teleshow.com.py.",www.facebook.com/221252151293397_971975059554432,1699,71,259
Cronica,2016-02-21T14:59:01+0000,"Ab Ovo presentó al “Coro Luminoso” | Crónica El grupo Ab Ovo, con sus tradicionales integrantes Tony Apuril, Tito Ibarrola y Albert Benítez se presentó ayer por la mañana en el programa “La Lupa”, pero no específicamente como Ab Ovo, sino como el “Coro Luminoso” de la Ande, con el cual ironizaron el tema de los continuos cortes de energía que se dieron y se siguen dando en algunas zonas de la capital desde hace unos días.",www.facebook.com/221252151293397_971974386221166,347,7,2
Cronica,2016-02-21T14:40:00+0000,"¡Prohíbe ku otro a sus bailarines! | Crónica La cantante Britney Spears quiere dejar boquiabierto al público con las coreografías de su serie de conciertos en Las Vegas ahora que ha retomado el espectáculo, por lo que ha prohibido a sus bailarines que consuman alcohol o mantengan relaciones sexuales para evitar distracciones innecesarias.",www.facebook.com/221252151293397_971974069554531,663,3,7
Cronica,2016-02-21T14:16:10+0000,"“Debemos ser honestos” | Crónica Entró con todo en la lucha. El nombre de Robert Harrison ya suena como el del “candidato más potable” para presidir la APF, que elegirá nuevas autoridades en abril. En esta entrevista brindada a los periodistas Julio González Cabello y Jorge “Chipi” Vera (radio 970 AM, del Grupo Nación), el hasta ahora presidente de Nacional habla del desafío que representa para él llegar a la silla que dejó Alejandro Domínguez.",www.facebook.com/221252151293397_971973656221239,349,5,13
Cronica,2016-02-21T14:02:50+0000,"Cachique recibe al necesitado General | Crónica Como desafiando un poco al superclásico, Guaraní y Gral. Caballero (ZC) chutan esta tardecita, cerrando la ronda de la fecha 6 del Apertura. El Cachique llega requete inflado a este encuentro, pues en el partido anterior conoció de su primera victoria frente al “Chanchón”; en tanto que el “General” llega de un empate sin goles ante River Plate. Lo cierto es que en este chute habrá mucho cruce de paletas, pues el tema es sumar todo lo que se pueda y como se deba.",www.facebook.com/221252151293397_971969139555024,344,1,5
Cronica,2016-02-21T13:50:29+0000,"Diputados exigen que haya chute | Crónica El grupo de 11 diputados que acompañan a Enrique Salyn Buzarquis en la disputa por la presidencia del Partido Liberal Radical Auténtico, solicitará mañana a la Cámara Baja la interpelación y posterior destitución de Víctor Romero, titular de la Administración Nacional de Energía Eléctrica (ANDE).",www.facebook.com/221252151293397_971964259555512,433,8,50
Cronica,2016-02-21T13:07:13+0000,"Crisis de hielo que aprovechan los avivados | Crónica El corte de luz en casi toda la zona central del país fue algo que causó desesperación en muchas personas, ya que buscaban lo que sea para contrarrestar el intenso calor.",www.facebook.com/221252151293397_971947799557158,1129,23,13
Cronica,2016-02-21T12:56:36+0000,"Vende ventilador que no precisa de la Ande | Crónica Con este calor tavyrai y los apagones que no dan tregua, la gente busca la forma de no pasar la noche entera sin dormir. Así también, los comerciantes se ponen las pilas para ofrecerle al cliente soluciones a su problema y de paso hacer un poco de platita, aprovechando la ocasión.",www.facebook.com/221252151293397_971939952891276,781,44,18
Cronica,2016-02-21T12:46:44+0000,"Superclásico con pocos invitados | Crónica Se viene la fiesta del superclásico. Aunque para esta ocasión, y así como están las cosas, pareciera que tendría muy pocos invitados. Luego de otras emocionantes e inolvidables jornadas que brindaron Olimpia y Cerro Porteño, con declaraciones incluso picantes de los jugadores, encendiendo la previa, hoy día solo reina la calma.",www.facebook.com/221252151293397_971936026225002,735,8,14
Cronica,2016-02-21T12:34:25+0000,"El amor la trajo para dar ejemplo | Crónica “Me gusta mucho la lectura, por eso ayudé a la comunidad a poner la biblioteca”",www.facebook.com/221252151293397_971931466225458,1074,11,5
Cronica,2016-02-21T12:24:13+0000,"“Quería oír al hijo diciéndole papá…” | Crónica El Policía Jorge Luis López (25), uno de los asesinados el jueves pasado en el interior de un micro, durante un operativo en la localidad de Fulgencio Yegros, Caazapá, tenía un sueño: ser padre de familia y escuchar a su hijo llamándole papá. Y estaba a punto. Faltaban 2 meses para que ese anhelo se haga realidad y estaba muy feliz.",www.facebook.com/221252151293397_971926746225930,3355,154,76
Cronica,2016-02-21T12:01:39+0000,"Ojo, la automedicación puede matar | Crónica Esta es la época del dengue. Teniendo en cuenta que uno de sus síntomas es el dolor muscular, mucha gente sin saber que tiene la enfermedad le baja algún ibuprofeno, aspirina o diclofenac para hacer “pasar”. Esto hizo que los doctores peguen la voz de alarma, ya que este tipo de automedicación puede generar complicaciones en la enfermedad y hacer que se vuelva hemorrágico, que incluso puede llegar a la muerte.",www.facebook.com/221252151293397_971918939560044,779,108,25
Cronica,2016-02-21T11:33:12+0000,"¡Clásico!: Portillo olimpero y su clon, el DT del Ciclón | Crónica Finalmente, ante la consulta de si tenía o no un pálpito para el encuentro de esta tarde, el dipu Portillo aseguró lo siguiente: “Olimpia va a ganar, estoy confiado. Muchas veces Olimpia no demuestra mucha garra con otros equipos, pero en los clásicos siempre juega a ganar” cerró. ¿Un ""@kichipoka legislativo"" en camino?",www.facebook.com/221252151293397_971909406227664,1188,42,72
Cronica,2016-02-21T11:12:55+0000,"Tirarán pescados y donaron puchero | Crónica El famoso poeta Luis de Góngora y Argote, a finales del 1.500, había escrito unas rimas muy famosas llamadas “Ande yo caliente y ríase la gente”, sin imaginarse que siglos después sería la ADMINISTRACIÓN NACIONAL DE ELECTRICIDAD (ANDE) - PARAGUAY la que haría estar “caliente” a todo el mundo, y no exactamente riéndose.",www.facebook.com/221252151293397_971903602894911,701,11,7
Cronica,2016-02-21T10:46:00+0000,Timeline Photos Portada de la Sección Deportes.,www.facebook.com/221252151293397_971892436229361,792,15,37
Cronica,2016-02-21T10:34:36+0000,Timeline Photos ¡Maitei rory gente! Compartimos los principales títulos de la edición impresa. ¡Excelente jornada para todos!,www.facebook.com/221252151293397_971892159562722,1038,26,7
Cronica,2016-02-20T20:00:01+0000,Casi mató al novio por no traer regalo | Crónica Kimberly Hammond no dudó en atacar a su marido al enterarse de que se había olvidado de comprarle un regalo por el día de los enamorados. El hombre llegó a la casa con las manos vacías y eso enfureció a su patrona.,www.facebook.com/221252151293397_971412696277335,868,101,70
Cronica,2016-02-20T19:30:00+0000,Marilina dijo que no juega con su salud | Crónica Marilina Bogado salió ayer a tranquilizar a sus fans que estaban preocupados por su salud luego de que se divulgara la noticia de que sufre de hepatitis.,www.facebook.com/221252151293397_971411006277504,1346,5,78
Cronica,2016-02-20T19:15:00+0000,"Cayó techo de escuela | Crónica El techo de un aula de la escuela Nuestra Señora de la Asunción, de Coronel Oviedo, se vino abajo ayer. Afortunadamente no hubo víctimas que lamentar, según el portal digital Prensa5.com. La institución analizará si las clases de la semana entrante se suspenden por este motivo.",www.facebook.com/221252151293397_971409446277660,291,8,8
Cronica,2016-02-20T19:00:00+0000,"Chica Playboy que dona a candidato | Crónica Se llama Hope Dworaczyk, tiene 31 años y aportó 65 mil dólares a la campaña electoral de Eric Schneiderman. Esto hizo que todos los medios hablen del tema y comiencen a averiguar qué pasa.",www.facebook.com/221252151293397_971408496277755,380,4,2
Cronica,2016-02-20T18:30:00+0000,"Quieren atraer inversionistas | Crónica “Casa abierta de comercio exterior”, es una feria de negocios en el cual participó nuestro país, que se realizó en la ciudad de Guayaquil, Ecuador. En el evento estuvo la embajadora María José Argaña, acompañada del ministro Juan Ángel Delgadillo, director General de Política Económica de la Cancillería Nacional paraguaya.",www.facebook.com/221252151293397_971407156277889,173,2,5
Cronica,2016-02-20T18:05:00+0000,Licitan itinerarios en Luque y Villeta | Crónica El Viceministerio de Transporte realizó el llamado a licitación pública nacional e internacional para las nuevas líneas y tramos del transporte público de pasajeros buscando dar una mayor cobertura de servicio al Área Metropolitana.,www.facebook.com/221252151293397_971405899611348,1170,26,19
Cronica,2016-02-20T17:53:00+0000,"Se estrenó el film “Zootopia” | Crónica Ayer se estrenó en los cines de Paraguay el divertido filme animado de Disney “Zootopia”, el cual transcurre en un mundo en que los animales han evolucionado con la inteligencia suficiente para no solo ser capaces de usar tecnología similar a la humana, sino también para superar sus instintos de depredador y presa.“Zootopia”, el filme más esperado por los chicos y grandes en todo el mundo llegó al país.",www.facebook.com/221252151293397_971404619611476,646,8,7
Cronica,2016-02-20T17:42:00+0000,"Mangoré se verá en Estados Unidos | Crónica La película “Mangoré”, dirigida por Luis R. Vera y producida por Leo Rubin, se exhibirá el próximo miércoles 24 en el auditorio Enrique Iglesias del Banco Interamericano de Desarrollo, en la ciudad de Washington DC-Estados Unidos. Luego, el lunes 29 se presentará en el College Point Multiplex Cinemas, en Flushing, Nueva York.",www.facebook.com/221252151293397_971403912944880,898,28,12
Cronica,2016-02-20T17:28:13+0000,"Sol recibe hoy a General Díaz | Crónica Otro de los partidos que prometen mucho por el buen momento que están pasando los equipos es el que enfrentará Sol de América con General Díaz, esta tarde desde las 18:30 en el estadio “Luis Alfonso Giagni” de la ciudad de Villa Elisa.",www.facebook.com/221252151293397_971402756278329,337,0,1
Cronica,2016-02-20T16:11:35+0000,"En choque de necesitados, Nacional y River Plate se encuentran cara a cara | Crónica En un encuentro entre necesitados, Nacional y River Plate se verán las caras esta noche en el estadio “Arsenio Erico”.",www.facebook.com/221252151293397_971372302948041,268,0,0
Cronica,2016-02-20T15:29:58+0000,"Luqueño golpea y sube a la cúspide | Crónica Sportivo Luqueño se rehabilitó en “La Arboleda” y con un 2-1 favorable contra Rubio Ñu llegó a la cima de las posiciones junto a Capiatá, ambos con 11 puntos.",www.facebook.com/221252151293397_971342932950978,516,4,3
Cronica,2016-02-20T15:04:39+0000,"Vargas se lesionó y no jugará el clásico | Crónica Al director técnico Mauro Antonio Caballero se le hace medio difícil hína definir de una su equipo para el superclásico de mañana ante su tradicional contrario Cerro Porteño. Y es que ahora se sumó una nueva deserción dentro del grupo. Se trata de Claudio David Vargas, quien durante la práctica de ayer sufrió una distensión de los ligamentos de la rodilla izquierda. La baja del excelente chutador se podría extender incluso al campo internacional, pues tampoco llegaría en condiciones para el partido por Copa Libertadores ante el Pumas de México, marcado para el próximo 1 de marzo.",www.facebook.com/221252151293397_971331239618814,370,1,19
Cronica,2016-02-20T14:37:00+0000,"Timeline Photos #FUTBOL APF. Torneo Apertura 2016. ¿Por un clásico sin violencia? Antes de llegar al Defensores del  Chaco, las hinchadas del Club Cerro Porteño - Oficial y del  Club Olimpia mostraron la civilidad de la que son capaces negándose a sentarse la una al lado de la otra para una entrevista en televisión. Así llegamos lejos, ¿no? Foto: captura de pantalla, transmisión de Unicanal",www.facebook.com/221252151293397_971309696287635,223,8,65
Cronica,2016-02-20T14:04:29+0000,"César Farías: “El Olimpia tiene necesidad ahora” | Crónica El DT dijo que todos saben que estos son partidos especiales, “un clásico se juega con otro convencimiento”, refutando a aquellos que señalaron que los enfrentamientos entre los grandes de nuestro fútbol es un juego más.",www.facebook.com/221252151293397_971297556288849,666,3,39
Cronica,2016-02-20T13:53:33+0000,"“Mi ex quiere volver, pero yo quiero alguien mejor” | Crónica Su primer marido la abandonó, al poco tiempo se enganchó con uno mucho más joven, pero después de tantas peleas se separó y ahora conoció a un viudo interesantón con el que desea rehacer su vida, pero el ex no la deja en paz.",www.facebook.com/221252151293397_971292222956049,775,16,23
Cronica,2016-02-20T13:36:16+0000,"“Tilo” Sanabria golpeó a su ex | Crónica Según publica la 970 AM en su página digital, “Tilo” Sanabria, hermano del corredor de rally Nelson Sanabria, habría ingresado violentamente a la casa de su expareja mientras ella dormía con su actual novio, sacó al nuevo “titular” del cuarto y se encerró con la mujer, y la habría golpeado salvajemente hasta casi desfigurarla por completo, según se puede leer en el mencionado portal de internet.",www.facebook.com/221252151293397_971286442956627,382,10,58
Cronica,2016-02-20T13:26:22+0000,"Abelito en otro lío: irá a un juicio oral | Crónica Sale de una y entra en otra. No le sale nada bien a Abel Alfonzo. El excantante de “Rumberos” tendrá que ir al banquillo de acusados. Es que ayer el juez Raúl Insaurralde resolvió elevar a juicio oral y público la causa en contra del cantante Abel Alfonzo, acusado de homicidio culposo.Abel Alfonzo irá a juicio oral por la muerte de una doña motoqueira.",www.facebook.com/221252151293397_971281496290455,2642,78,265
Cronica,2016-02-20T13:16:08+0000,"Caen 3 “demonios” por robo en iglesia | Crónica “Los que hicieron esto no le tienen a Dios, sino al demonio. Ojalá que se arrepientan y se reconcilien con Él”, había dicho a Crónica el cura párroco de la parroquia María de los Ángeles, ubicada en el exclusivo barrio cerrado chururú Paraná Country Club, en Hernandarias, sobre los autores de la profanación y robo de varios objetos de valores de la casa de Dios.",www.facebook.com/221252151293397_971277979624140,533,10,24
Cronica,2016-02-20T13:02:40+0000,"“Zorros” salen a hacer de semáforo | Crónica La falta de corriente eléctrica provocó que el sistema semafórico de ciudades como Asunción, Fernando de la Mora, San Lorenzo, Ñemby, Villa Elisa, Lambaré, entre otras, no funcionen, lo que derivó en un caos vehicular que ni aún con la presencia de agentes de tránsito se pueda solucionar.",www.facebook.com/221252151293397_971272032958068,716,13,30
Cronica,2016-02-20T12:52:47+0000,"Funcionario vendía merienda escolar | Crónica Un funcionario de la Gobernación de Canindeyú tenía en su poder parte de la merienda escolar, que al parecer eran vendidos. Se trata de Ramón Franco Acosta , alias “Polaco”, quien no se encontraba durante el procedimiento, pero en el lugar estaba Carolina González, quien sería la pareja sentimental del funcionario, y quedó detenida. Además, encontraron un total de15 cajas de leche con la inscripción “Gobernación de Canindeyú”, estaban bien guardadas en el lugar.",www.facebook.com/221252151293397_971267399625198,1771,476,239
Cronica,2016-02-20T12:40:22+0000,"Manejar bus chuchi le “cambió la vida” | Crónica Trabajar todo el día bajo aire acondicionado no es un lujo que cualquiera pueda darse. Pero la renovación de la flota de buses en la capital y sus alrededores terminó beneficiando a uno de los obreros más sacrificados, como lo es el chofer de transporte público.",www.facebook.com/221252151293397_971262486292356,3074,79,43
Cronica,2016-02-20T12:25:27+0000,"Cortes de luz también amargaron a famosos | Crónica Algunos no encontraron mejor idea que pasar la noche en el auto, con aire. La mayoría lanzó sus quejas en redes",www.facebook.com/221252151293397_971256426292962,4756,126,217
Cronica,2016-02-20T12:14:56+0000,“Nos va a dar un infarto” | Crónica Cuantiosos daños materiales dejó la falta de energía eléctrica a causa del incendio de la subestación de la Ande en San Lorenzo. Como si faltara otra cosa más para que la ciudadanía tenga otro duro golpe al bolsillo.,www.facebook.com/221252151293397_971252776293327,873,19,25
