Source,Date,Text,URL,Favorites,Retweets,Replies
La Nacion,2016-05-16 16:28:27,"Internaron al cantante de los Red Hot Chili Peppers, Anthony Kiedis https://t.co/hG0rfWLuaC https://t.co/9x4xwX1xqw",http://www.twitter.com/LANACION/status/732246344660856834,26,34,2
La Nacion,2016-05-16 16:14:28,Paul McCartney se va de Córdoba y deja del debate abierto con su saludo https://t.co/hUb2IhVFyv https://t.co/A4l7cGjhJh,http://www.twitter.com/LANACION/status/732242826570924033,29,14,3
La Nacion,2016-05-16 16:00:30,La ciudad más contaminada de América Latina no es la que te imaginás https://t.co/7xCyfaMxpc https://t.co/hUS0eWO8lh,http://www.twitter.com/LANACION/status/732239309131137024,7,16,0
La Nacion,2016-05-16 15:45:30,"A más de 3 años de concursar, Kicillof sigue sin ser nombrado como titular en la UBA https://t.co/QGfJJX0rDe https://t.co/AdDQW9QNji",http://www.twitter.com/LANACION/status/732235533821349888,60,55,18
La Nacion,2016-05-16 15:30:39,"Riquelme defendió a Osvaldo, lo comparó con Icardi y criticó a los ""buchones"" del vestuario https://t.co/fR13aUEKhF https://t.co/SYIZ1PkuZy",http://www.twitter.com/LANACION/status/732231795937292289,40,15,13
La Nacion,2016-05-16 15:15:29,"Hot Sale 2016: las mejores ofertas de pasajes en cuotas, electrodomésticos y más https://t.co/wlPegn6mDg https://t.co/GrHhSECijd",http://www.twitter.com/LANACION/status/732227980584464384,14,13,0
La Nacion,2016-05-16 15:00:30,Internet de las cosas: desde el cepillo de dientes hasta el lavarropas https://t.co/VyxMOKoMUd https://t.co/4VjuI52Vuk,http://www.twitter.com/LANACION/status/732224209091502080,10,10,0
La Nacion,2016-05-16 14:44:13,La mordió un tiburón en plena playa de Miami y no la soltó hasta que llegó al hospital https://t.co/kjbCbKDz3n https://t.co/j4lpIvz1Gi,http://www.twitter.com/LANACION/status/732220114561564672,41,60,11
La Nacion,2016-05-16 14:28:14,#MF2016 Votá los mejores y peores looks https://t.co/iVUMotPWNX https://t.co/d2liboYcww,http://www.twitter.com/LANACION/status/732216088881168384,49,12,3
La Nacion,2016-05-16 14:15:14,Todas las fotos de la intimidad de los #MF2016 https://t.co/ar5UzF6uON https://t.co/RlnAvYfWrw,http://www.twitter.com/LANACION/status/732212818695622656,35,8,3
