source,created_time,text,url,likes,shares,comments
Extra,2016-02-28T18:00:00+0000,"Crearán página para escrachar a personas que tiran basuras Miembros de la organización “Ya estamos cansados de sus leyes” crearán un grupo en Facebook para publicar casos de personas que tiran basura o que no limpien las calles, para identificarlos.",www.facebook.com/303614086512550_460324200841537,708,102,28
Extra,2016-02-28T17:40:00+0000,Municipalidad perdonará a los luqueños que corrieron de ITV La comuna luqueña anunció que exonerará deudas a quienes sacaron la habilitación en otra ciudad.,www.facebook.com/303614086512550_460323917508232,30,3,0
Extra,2016-02-28T17:25:01+0000,"Hijo de edil vinculado a muerte de hincha El hijo del concejal colorado de Asunción, Javier Pintos (foto), es uno de los cuatro detenidos, en el marco de la investigación de la muerte del hincha de Olimpia, Elías Gabriel Rojas.",www.facebook.com/303614086512550_460323714174919,86,19,5
Extra,2016-02-28T17:00:00+0000,Asesinaron al primo del fiscal Celso Morales La ciudad de Concepción se vio sacudida por el crimen de un hombre que en vida era primo de un fiscal. Recibió 10 impactos de bala.,www.facebook.com/303614086512550_460323410841616,26,0,3
Extra,2016-02-28T16:40:05+0000,"Recta final en el Nacional de Fútbol de Salón El Campeonato Nacional de Fútbol de Salón que se disputa en Concepción ingresa a su etapa más candente. Luego de una dura fase preliminar, Concepción, Villa Hayes, Presidente Franco y Horqueta se metieron a la fase final del certamen.",www.facebook.com/303614086512550_460322804175010,8,1,0
Extra,2016-02-28T16:20:00+0000,"Lo igualó sobre el final El debut de Chiqui Arce en Guaraní no fue de lo mejor y casi pierde. Pero sobre la hora, el Legendario igualó gracias a un penal.",www.facebook.com/303614086512550_460322277508396,6,1,1
Extra,2016-02-28T16:00:00+0000,"La Academia fue muy contundente Sin su jugador 'estrella', Julio Irrazabal, Capiatá volvió a sufrir una dura derrota, la segunda consecutiva.",www.facebook.com/303614086512550_460321980841759,11,0,0
Extra,2016-02-28T15:40:04+0000,"¿Se impone un furioso Ciclón o un intenso Sol? Es el partido más atrayente de la fecha 7. Sol de América, que busca la punta, se enfrenta al Ciclón.",www.facebook.com/303614086512550_460321634175127,16,1,0
Extra,2016-02-28T15:20:00+0000,Rey de Copas… ¿de cerveza? No aguantó más y estalló. El presidente franjeado Marco Trovato disparó con arma de grueso calibre hacia el plantel de Olimpia por su pésima campaña en el torneo Apertura.,www.facebook.com/303614086512550_460318367508787,353,122,43
Extra,2016-02-28T15:04:11+0000,"Polémica por parche que se cose en la lengua para bajar de peso El nuevo y cuestionado tratamiento para bajar de peso en tiempo récord se puso de moda entre personas con obesidad, se trata de la “malla o parche lingual”. ¿De qué se trata?",www.facebook.com/303614086512550_460317840842173,115,75,45
Extra,2016-02-28T10:30:15+0000,Timeline Photos Compartimos nuestros principales títulos de la jornada. Qué tengan buenos días!,www.facebook.com/303614086512550_460161270857830,73,9,0
Extra,2016-02-27T17:00:01+0000,"El verso de la ordenanza “mágica” ""Si se les prohíbe a ellos limpiar parabrisas pueden ocurrir dos cosas: muchos van a salir directamente a robar o van a migrar hacia otras ciudades. No tienen muchas alternativas. Es necesario ser más inteligentes y buscar una alternativa mejor, integral..."", señala Gabriela Báez, en su columna de hoy.",www.facebook.com/303614086512550_460001157540508,72,3,28
Extra,2016-02-27T16:30:00+0000,"La fiesta sorpresa al estilo Hollywood para “El Pionero” Una gran sorpresa se llevó el día de ayer Rubén Rodríguez, pues sus compañeros del programa “Vive la Vida” le prepararon una sorpresa para celebrar de manera adelantada su cumpleaños número 57.",www.facebook.com/303614086512550_459996000874357,62,1,0
Extra,2016-02-27T16:00:00+0000,Luis Bareiro bailó el “Picky” La emoción del periodista Luis Bareiro fue indescriptible. Su hija había ingresado a la siempre difícil carrera de Medicina. Encima entre las mejores. Todo era motivo para celebrar.,www.facebook.com/303614086512550_459994524207838,2681,53,91
Extra,2016-02-27T15:40:00+0000,"Matan a balazos a un joven y hieren a su mamá en el ojo Un joven de 23 años falleció el jueves luego de ser baleado por desconocidos que ingresaron a su vivienda, ubicada en Salto del Guairá.",www.facebook.com/303614086512550_459992937541330,36,10,0
Extra,2016-02-27T15:20:00+0000,"“Bichos” recibieron bautismo con baño de pintura y barro De entre más de 1.000 postulantes, este año 190 estudiantes lograron ocupar un lugar en la Facultad de Medicina de la Universidad Nacional de Asunción. El festejo para recibir a los “bichos” se llenó de emoción y algarabía.",www.facebook.com/303614086512550_459992050874752,82,2,5
Extra,2016-02-27T15:00:00+0000,Un sábado repleto de fútbol da continuidad hoy a la fecha 7 La séptima fecha del Apertura continúa hoy con atractivos duelos.,www.facebook.com/303614086512550_459991367541487,6,0,0
Extra,2016-02-27T14:40:00+0000,"La “Pantera” ya es leal al tereré En la búsqueda del famoso delantero Clase A, sonaron nombres de grueso calibre. Finalmente, el ariete que desembarcó en campamento azulgrana fue un desconocido futbolista portugués, que hoy se roba el cariño de la hinchada.",www.facebook.com/303614086512550_459984967542127,193,6,7
Extra,2016-02-27T14:20:00+0000,El Aviador le borró la sonrisa al Guma Si hubo un resultado sorpresa fue éste. Gral. Díaz le ganó al siempre pintada Libertad y le cortó una racha de victorias.,www.facebook.com/303614086512550_459984794208811,15,0,0
Extra,2016-02-27T14:00:00+0000,El gesto de Romerito que recorre el mundo El habilidoso jugador compatriota se destaca en la Argentina no sólo por su buen juego o sus goles. Ahora también es noticia por su gesto de dignidad.,www.facebook.com/303614086512550_459983147542309,15853,925,210
Extra,2016-02-27T13:35:00+0000,"Ya se acostumbró a perder Una jornada nuevamente aciaga para el Decano. El actual campeón del fútbol paraguayo, con nuevo DT, no pudo ante el Sportivo Luqueño.",www.facebook.com/303614086512550_459981917542432,77,13,30
Extra,2016-02-27T13:20:00+0000,El licor de yuyos es la nueva sensación en viagra natural La gran variedad de preparados con los yuyos ahora también alcanza a los tragos. Los mismos podrán degustarse hoy en la barra del pohã ñana.,www.facebook.com/303614086512550_459981550875802,9,1,0
Extra,2016-02-27T12:58:34+0000,"Novia del senador Verlangieri lideró protesta en el Congreso Una ""manifestante"" ilustre es la que tuvo una movilización en el Congreso por el despido de un alto funcionario. Mirá de quién se trata.",www.facebook.com/303614086512550_459979864209304,46,20,24
Extra,2016-02-27T10:30:41+0000,Timeline Photos Ésta es nuestra portada del día. No te la pierdas.,www.facebook.com/303614086512550_459872070886750,102,9,14
Extra,2016-02-26T16:00:00+0000,"Decime Yolanda ""Pregunto: ante un tema tan sensible y que se arrastra de mucho tiempo atrás: ¿no era posible traer el borrador y ponerlo ya en la mesa de discusión? ¿Populismo es atender la opinión de la mayoría, más o menos un millón, por 185 limpiavidrios censados?"", señala Sergio Etcheverry en su columna de hoy.",www.facebook.com/303614086512550_459661784241112,19,0,2
Extra,2016-02-26T15:55:30+0000,"No Te Va Gustar - ParaguayAtención Paraguay, nos vemos el Sábado 9 de Abril!!!  #giraviajandosinespada2016 #NTVGenParaguay (precio de anticipadas hasta el Domingo 13 de Marzo)",www.facebook.com/303614086512550_459708987569725,2,0,0
Extra,2016-02-26T15:30:00+0000,"Álvaro quiere que los hombres tengan su día Las ocurrencias de locutor Álvaro Mora; propuso considerar una fecha especial para homenajear al hombre paraguayo. Algunos lo tomaron en broma, pero otros...",www.facebook.com/303614086512550_459660104241280,119,8,49
Extra,2016-02-26T15:15:00+0000,Explosión en un cajero del BNF causó gran susto en Edelira Un fuerte ruido alertó a los pobladores de la ciudad de Edelira. Los policías fueron a cerciorarse de qué se trataba y descubrieron que el problema sucedió en un cajero.,www.facebook.com/303614086512550_459660997574524,8,0,0
Extra,2016-02-26T15:00:43+0000,Ofrecen 29 puestos técnicos y administrativos en Correos El Correo Paraguayo ofrece varios puestos. Los sueldos oscilan entre G. 2.500.000 y G. 10.000.000.,www.facebook.com/303614086512550_459659544241336,822,717,82
Extra,2016-02-26T14:45:00+0000,Una millonaria condena para Johnson & Johnson La justicia en EEUU otorgó una millonaria indemnización tras hallar relación del talco con una muerte de una mujer.,www.facebook.com/303614086512550_459659240908033,141,169,18
Extra,2016-02-26T14:30:00+0000,"Limpiavidrios: dolor de cabeza de Mario Ferreiro Mario Ferreiro indicó que, la ordenanza que prohibe el trabajo de limpiavidrios, aprobada por la Junta Municipal, es “imposible de cumplir” y que por tanto lo rechazará, pero la ciudadanía expresa su desacuerdo.",www.facebook.com/303614086512550_459658860908071,27,0,16
Extra,2016-02-26T14:15:00+0000,Patiño confía en recuperarse un “CHIQUI” Francisco Arce debutará como entrenador de Guaraní mañana ante River Plate. Juan Patiño confía en que el Legendario saldrá de la mala racha.,www.facebook.com/303614086512550_459658600908097,12,2,0
Extra,2016-02-26T14:00:01+0000,Grave denuncia salpica la fiesta del salonismo Gravísimo! La selección de Altos hizo una denuncia que enturbia la fiesta el salonismo que se desarrolla en el norte del país.,www.facebook.com/303614086512550_459658364241454,41,59,2
Extra,2016-02-26T13:45:00+0000,Piden a Derlis que ya no use la 10 de la Albirroja Muchos le objetaron su nivel actual en la Albirroja e incluso aseguraron que no merece utilizar la camiseta N° 10 de la selección nacional.,www.facebook.com/303614086512550_459657720908185,53,5,26
Extra,2016-02-26T13:30:00+0000,El Decano recurre a la Virgen a la espera del duelo con Luqueño El plantel franjeado visitó a la Virgen de Caacupé para recobrar fuerzas y afrontar con el mayor optimismo el compromiso de esta tardecita ante Sportivo Luqueño.,www.facebook.com/303614086512550_459657520908205,11,0,4
Extra,2016-02-26T13:15:00+0000,"“Kelembu” dice que lo quieren matar Una fuerte denuncia el concejal de CDE, Celso Miranda, más conocido como 'Kelembú'. La denuncia es contra el clan Zacarías.",www.facebook.com/303614086512550_459657170908240,95,74,41
Extra,2016-02-26T13:00:00+0000,Explosión de garrafa causó la muerte de una niña de 5 años Un lamentable hecho ocurrió en Pedro Juan Caballero luego de que estallara una garrafa. La peor parte se llevó una niña de apenas 5 años de edad.,www.facebook.com/303614086512550_459656520908305,36,3,0
Extra,2016-02-26T12:45:00+0000,Empleados de ANDE perdieron la vida al caer a un arroyo Dos técnicos de la Ande que se dirigían a una remota compañía de Vaquería perdieron la vida al caer a un arroyo con la camioneta en la que se desplazaban.,www.facebook.com/303614086512550_459656230908334,13,2,0
Extra,2016-02-26T12:30:00+0000,Rescatan a adolescente que era explotada sexualmente Una niña fue rescatada en pleno refugio ubicado en una unidad militar... supuestamente era explotada sexualmente.,www.facebook.com/303614086512550_459655614241729,86,2,4
Extra,2016-02-26T12:15:00+0000,"Arturo Rubín: “Las mujeres son como los indios, se pintan para ir a la guerra” Sobre la popular frase que utiliza siempre Arturo Rubín en sus programas, algunas mediáticas defendieron a capa y espada al ""Comandante"".",www.facebook.com/303614086512550_459655014241789,37,1,6
Extra,2016-02-26T12:02:00+0000,Se fue de copas sin Fabbro El Ciclón sacó el resultado que necesitaba ante el Cobresal y lidera la tabla del Grupo 8 de la Copa Libertadores.,www.facebook.com/303614086512550_459653947575229,52,1,3
Extra,2016-02-26T10:22:27+0000,Timeline Photos Buenos días! Compartimos con uds nuestra portada de este viernes.,www.facebook.com/303614086512550_459634717577152,126,6,4
Extra,2016-02-25T16:30:00+0000,"Tiró toda la basura de su calle en la Municipalidad Un ciudadano de San Lorenzo, que vive a 4 cuadras de la Municipalidad, denunció que la comuna convirtió la esquina de su casa en un basurero público.",www.facebook.com/303614086512550_459357250938232,52,2,4
Extra,2016-02-25T16:00:01+0000,"Facebook agrega más opciones al “Me gusta” La red social tardó más de un año en implementarlas. Pero ya están aquí las opciones del botón ""Me Gusta"".",www.facebook.com/303614086512550_459357007604923,2634,68,21
Extra,2016-02-25T15:45:00+0000,"La muni de Lambaré premiará a los limpios Loable. La municipalidad de Lambaré lanzó la campaña “Ñamopoti oñondivepa”. La iniciativa premiará a las comisiones vecinales que dejen más limpias las calles, veredas y plazas.",www.facebook.com/303614086512550_459356777604946,63,13,1
Extra,2016-02-25T15:30:00+0000,"Mala Educación ""Mientras en todo el territorio los estudiantes eran recibidos en las escuelas y colegios con banderas negras, el gobierno del presidente Cartes, inauguraba el año asegurando que el 2016 será de grandes innovaciones. Claro, del dicho al hecho hay mucho y creerle a Pinocho es vivir en un mundo de fantasías"", señala Mariano Nin, en su columna de este jueves.",www.facebook.com/303614086512550_459356364271654,30,1,3
Extra,2016-02-25T15:15:00+0000,"Sapriza apunta a extremar medidas de prevención Tras los incidentes antes y después del superclásico del fútbol paraguayo el domingo pasado, que dejaron un muerto y heridos, además de detenidos, las autoridades buscan aplicar más medidas.",www.facebook.com/303614086512550_459356010938356,10,1,0
Extra,2016-02-25T15:00:01+0000,"Barreto disparó contra Irrazábal, una vez más Hay una relación de amor y odio entre Julio Irrazábal y el presidente del Deportivo Capiatá, Oscar Barreto. Directivo y futbolista volvieron a protagonizar una fuerte disputa verbal.",www.facebook.com/303614086512550_459353707605253,31,2,8
Extra,2016-02-25T14:45:00+0000,"Chiqui: “Hay material para ser campeones” El nuevo estratega del Cacique tiene clara la película. Chiqui Arce confía en el potencial de Guaraní, que hoy por hoy está en el fondo de la tabla de posiciones.",www.facebook.com/303614086512550_459353274271963,8,1,0
Extra,2016-02-25T14:30:01+0000,"Fernando Jubero es sincero: “No tengo la varita mágica” El técnico español sabe que la situación no es buena en Olimpia, pero se muestra confiado de hacer un trabajo acorde a las expectativas.",www.facebook.com/303614086512550_459353054271985,21,0,1
Extra,2016-02-25T14:15:00+0000,El Ciclón busca arrasar ante todo su pueblo Cerro Porteño afronta hoy su segundo duelo por Copa  Libertadores de América con una motivación extra: llega de ganar el superclásico del fútbol paraguayo ante Olimpia por 1-0.,www.facebook.com/303614086512550_459351680938789,19,3,0
Extra,2016-02-25T14:00:00+0000,"Orué a Ginzo: “Seguí soñando con mi sillón” Una supuesta vacancia en ""Tercer Tiempo"", donde es panelista Pati Orué, dispararon los comentarios y los contraataques. Qué le respondió la Orué a Pati Ginzo, interesada en ocupar esa vacancia?",www.facebook.com/303614086512550_459350234272267,89,0,23
Extra,2016-02-25T13:45:00+0000,"ANDE instalará nuevas subestaciones, afirma Para aliviar la ocurrencia de los cortes, la Ande apunta a más subestaciones según lo indicó su titular, Víctor Romero.",www.facebook.com/303614086512550_459349624272328,17,0,0
Extra,2016-02-25T13:30:00+0000,ONGs denunciarán por estafa a iglesia que dice “curar” el SIDA Varias entidades presentarán una denuncia contra la Iglesia que promete curar el Sida y la homosexualidad. ¿Será?,www.facebook.com/303614086512550_459349330939024,27,15,13
Extra,2016-02-25T13:15:00+0000,Accionarán para que internas reciban a sus parejas mujeres ¿Discriminación? Unas diez reclusas del Buen Pastor presentaron a la dirección una solicitud para que sean visitadas por sus parejas mujeres; pero el pedido fue rechazado. Habrá batalla legal anuncian.,www.facebook.com/303614086512550_459348684272422,4,0,6
Extra,2016-02-25T13:00:00+0000,Polémica por elegir a Yolanda para un supuesto homenaje a la mujer paraguaya Tremenda controversia se armó con Yolanda Park y el supuesto homenaje como representante de la mujer paraguaya.,www.facebook.com/303614086512550_459348387605785,369,109,199
Extra,2016-02-25T12:45:01+0000,Vuelve peligrosa práctica de llevar en moto a estudiantes El primer día de clases se vio marcado por el caótico tránsito y la imprudencia al llevar a los niños a las escuelas.,www.facebook.com/303614086512550_459347824272508,6,3,1
Extra,2016-02-25T12:30:00+0000,"Limpiavidrios: San Lorenzo les sacará pero Asunción se resiste Asunción y San Lorenzo prohibieron los limpiavidrios. Mientras en la ciudad universitaria se aplicará la ordenanza, en Asunción el intendente Mario Ferreiro ya anunció que la rechazará.",www.facebook.com/303614086512550_459347627605861,39,9,21
Extra,2016-02-25T12:15:00+0000,Exitosa cirugía de la bebé con 4 piernas En el Hospital Nacional de Itauguá realizaron exitosamente una operación en la que le extirparon los miembros llamados “parásitos” a una beba de un mes.,www.facebook.com/303614086512550_459346900939267,153,12,0
Extra,2016-02-25T12:00:00+0000,Funcionarios tienen prohibido el tereré en ronda de oficina Los miles de funcionarios que trabajan en las oficinas del Estado no escapan de las altas temperaturas y buscan la manera de refrescarse en sus puestos de trabajo. Pero hay restricciones.,www.facebook.com/303614086512550_459346574272633,105,24,8
Extra,2016-02-25T10:29:46+0000,Timeline Photos #TapaExtra Esta es nuestra portada del día. No te la pierdas.,www.facebook.com/303614086512550_459313787609245,95,8,1
Extra,2016-02-24T19:11:34+0000,"Alcoholera hace trabajar horas extra sin pagar Unos 150 trabajadores de la fábrica alcoholera Alpasa, ubicada en Escobar (Paraguarí), no pueden ingresar a sus puestos desde el pasado lunes. Según denunciaron, la empresa no permitió la entrada porque los obreros no aceptaron trabajar 12 horas seguidas.",www.facebook.com/303614086512550_459054227635201,41,13,2
Extra,2016-02-24T18:32:53+0000,El SNPP ofrece cursos técnicos de corta duración en 3 áreas Algunas clases comienzan en los próximos días. Estos son los requisitos si querés participar de estos cursos.,www.facebook.com/303614086512550_459054540968503,132,85,5
Extra,2016-02-24T18:03:22+0000,"Discusión por un “gas” culminó a balazo limpio Hay muchos motivos para una discusión, pero este ha de ser uno de los más extraños: todo comenzó por un gas intestinal.",www.facebook.com/303614086512550_459054010968556,19,10,10
Extra,2016-02-24T17:47:38+0000,"Construye tu vida y sé muy sexy ""En un mundo donde uno se mete cada vez más en la vida del otro, no está mal construirse una propia, ser el amo de su destino y el capitán de su alma"", escribe Hugo Barrios, en su columna de hoy.",www.facebook.com/303614086512550_459053944301896,13,7,1
Extra,2016-02-24T17:38:26+0000,"El “Chava” anotó un gol Retirado del fútbol oficial luego del lamentable incidente en un bar de Ciudad de México, donde casi pierde la vida, Cabañas jugó un amistoso en Los Ángeles y, como siempre, se lució.",www.facebook.com/303614086512550_459048254302465,185,19,1
Extra,2016-02-24T17:36:51+0000,"Las malas anécdotas de famosos en el motel Con la picardía que lo caracteriza, el periodista Clari Arias no pudo contener sus ganas de compartir en Twitter una peculiar nota escrita a mano en la recepción del motel “Crucero del amor”.",www.facebook.com/303614086512550_459051940968763,61,19,10
Extra,2016-02-24T17:23:28+0000,"“Estamos acostumbrados a jugar contra rivales difíciles” La Albirroja continuará su recorrido premundialista el próximo mes con el combo Ecuador-Brasil. Uno de los que estará presente en estas dos fechas es el experimentado defensor Paulo Da Silva, quien analizó los dos juegos venideros.",www.facebook.com/303614086512550_459048727635751,11,0,1
Extra,2016-02-24T16:46:25+0000,Farías no se explica aún el porqué de su expulsión El entrenador César Farías analizó varios detalles referentes a Cerro Porteño. El estratega venezolano volvió a lamentarse por su insólita expulsión en el clásico.,www.facebook.com/303614086512550_459047784302512,20,0,6
Extra,2016-02-24T16:30:33+0000,"No dejan a lesbianas recibir visitas En la penitenciaría del Buen Pastor solo está permitida la visita conyugal de los hombres, no así de las parejas homosexuales.",www.facebook.com/303614086512550_459044154302875,40,3,16
Extra,2016-02-24T16:06:28+0000,"Mujer denuncia por tráfico de influencia a diputado Buzarquis El diputado liberal Enrique Antonio Buzarquis fue denunciado por tráfico de influencia, en una demanda promovida por la madre del niño que tiene tres certificados de nacimiento y dos padres.",www.facebook.com/303614086512550_459042000969757,33,7,0
Extra,2016-02-24T15:30:00+0000,"Es madre, obrera, directora y bombero En la Municipalidad de Asunción, todos pasan y ven a Lourdes Coronel realizando trabajos operativos, como una obrera más, pero pocos saben que es la directora de Servicios Administrativos, además de madre y bombero.",www.facebook.com/303614086512550_459041744303116,132,7,0
Extra,2016-02-24T15:17:46+0000,Estudio reveló que los hombres con barba son los más infieles Famosos barbudos señalaron que científicos están equivocados y aseguran que se portan muy bien.,www.facebook.com/303614086512550_459050440968913,262,324,55
Extra,2016-02-24T15:15:00+0000,"Policía que perdió un ojo en servicio no cobra beneficios Familiares de policías se manifestaron para reclamar las carencias que viven los uniformados. El suboficial mayor Alfredo Paniagua perdió la vista en un ojo, luego de  haber sido atropellado por un motociclista que huía del control policial.",www.facebook.com/303614086512550_459038487636775,12,2,2
Extra,2016-02-24T15:04:58+0000,"Falleció cuatro meses después de recibir culatazo en un asalto Eliane Lugo entró en coma por un cuadro de traumatismo de cráneo. Luego de cuatro meses en coma en el Hospital del Trauma de Asunción, falleció en la madrugada de ayer.",www.facebook.com/303614086512550_459029827637641,61,9,11
Extra,2016-02-24T14:40:00+0000,Polémica en el Facebook por supuesta sanación de SIDA La organización SOMOSGAY prepara una denuncia contra  la Iglesia Kadosh por afirmar que cura de SIDA a sus seguidores y ha publicado el testimonio de uno de ellos.,www.facebook.com/303614086512550_459029354304355,69,29,46
Extra,2016-02-24T14:24:37+0000,La vuelta a clases se da en un ambiente de temor al dengue Estudiantes de todas las instituciones públicas inician las clases hoy. Directores piden al MEC lista de alumnos que tienen la enfermedad.,www.facebook.com/303614086512550_459028360971121,9,1,0
Extra,2016-02-23T17:40:00+0000,"La jueza de “Calle 7 Vip” está molesta con Dani Dani Da Rosa regañó duramente a Graciela Stumpfs, jueza del programa que se emite por Telefuturo.",www.facebook.com/303614086512550_458735271000430,100,13,45
Extra,2016-02-23T17:15:00+0000,"Internautas que insultan a famosos en redes sociales podrían ser denunciados No importa cuán querida puede llegar a ser una figura pública, todas ellas están expuestas a recibir insultos o malas críticas. Lo que muchos desconocen es que, un simple mensaje puede llegar a generar una acción legal.",www.facebook.com/303614086512550_458734277667196,588,69,141
Extra,2016-02-23T16:40:00+0000,"El “Monchi” promete dar pelea El bolillero y el destino arrojaron a Paraguay en el Grupo A de la Copa América Centenario, junto a EEUU (dueño de casa), Colombia y Costa Rica. No obstante, el DT albirrojo, Ramón Díaz, se mostró muy positivo.",www.facebook.com/303614086512550_458733371000620,20,0,2
Extra,2016-02-23T16:20:00+0000,"Calma, calma, que llega el “Míster” a Para Uno El técnico español, Fernando Jubero, arribará esta noche a nuestro país y será presentado como nuevo DT de Olimpia. El presidente Marco Trovato anunció que se llegó a un acuerdo con él.",www.facebook.com/303614086512550_458732877667336,59,0,1
Extra,2016-02-23T16:00:00+0000,"“Me dijeron que papá festejó un poco el gol” La máxima emoción en el fútbol es el gol y el futbolista tiene el derecho de festejar como si fuera el último de su carrera. Raúl Cáceres, surgido de la cantera franjeada e hijo de un histórico exjugador de Olimpia, Virginio Cáceres, marcó la diferencia a favor del Ciclón y no se ahorró nada a la hora de gritar el gol.",www.facebook.com/303614086512550_458729124334378,1318,45,59
Extra,2016-02-23T15:40:00+0000,"Concepción recibe la 46° edición del Salonismo La ciudad de Concepción albergará por dos semanas el Campeonato Nacional de Fútbol de Salón, donde 16 selecciones (ciudades) pugnarán por ser el monarca.",www.facebook.com/303614086512550_458728931001064,10,3,0
Extra,2016-02-23T15:12:14+0000,"El joven olimpista baleado soñaba con ser chef de barco Elías Rojas, el hincha de Olimpia que falleció de un balazo el domingo, debía incorporarse ayer a la Marina, para cumplir su Servicio Militar Obligatorio, y soñaba con ser chef de barco.",www.facebook.com/303614086512550_458725104334780,56,7,6
Extra,2016-02-23T14:56:32+0000,"“No me quitaron mi celular, pero me quitaron a mi papá” Hugo Martínez perdió la vida luego de ser baleado al defender a su hija.",www.facebook.com/303614086512550_458722077668416,509,123,41
Extra,2016-02-23T14:05:08+0000,Curas no se ponen de acuerdo en el uso de preservativos El Papa se mostró abierto al uso de métodos anticonceptivos ante el peligro del zika. Pero en Paraguay hay posturas dispares.,www.facebook.com/303614086512550_458705477670076,0,4,1
Extra,2016-02-23T13:50:30+0000,Dos obreros mueren al caer a un tambor en una curtiembre Trágico final el que le esperaba a dos obreros en una curtiembre de San Antonio.,www.facebook.com/303614086512550_458702284337062,18,0,0
Extra,2016-02-23T10:33:51+0000,Timeline Photos Buenos días!   Compartimos con uds nuestra portada de este martes. Qué tengan una excelente jornada.,www.facebook.com/303614086512550_458658971008060,39,3,4
Extra,2016-02-22T18:00:00+0000,"Centro de Salud no tiene médicos fines de semana Usuarios del Centro de Salud de Capiibary denunciaron que los médicos no asisten a su lugar de trabajo. Una embarazada llegó hasta el centro asistencial para consultar y los enfermeros le dijeron que el doctor, quien debía atender, no se encontraba.",www.facebook.com/303614086512550_458412064366084,13,1,2
Extra,2016-02-22T17:45:00+0000,Supuestos fraudes en viajes de Cristina Una denuncia saltó en el vecino país. Habrían falsificado facturas del viaje de la ex presidenta argentina cuando estuvo en Paraguay.,www.facebook.com/303614086512550_458411614366129,13,0,3
Extra,2016-02-22T17:15:00+0000,Hay unos 17.000 reposos del IPS esperando ser cobrados Queda una semana nada más para retirar los reposos ya concedidos y que esparan ser retirados por sus beneficiarios. La previsional estima que son unos 17.000 los expedientes que están en esa situación.,www.facebook.com/303614086512550_458410947699529,12,1,0
Extra,2016-02-22T17:00:00+0000,"Fidel Martínez se burló de las pretenciosas Conductor de programa radial no para con sus fuertes comentarios en contra de las modelos y al parecer, esto ya es una cuestión muy personal hacia estas señoritas.",www.facebook.com/303614086512550_458410737699550,47,10,29
Extra,2016-02-22T16:45:00+0000,"El misterioso zocalero de la RPC se convirtió en todo un fenómeno En poco tiempo se ha convertido en un fenómeno, en bares, comedores y en los hogares sintonizan la Red Paraguaya de Comunicaciones (RPC) para leer los ingeniosos zócalos de las noticias, escritas por un talentoso redactor.",www.facebook.com/303614086512550_458409481033009,140,39,9
Extra,2016-02-22T16:30:00+0000,Juntarán firmas para registrar tereré Vendedores del Mercado 4 rechazan marca de yerba mate patentada por Brasil.,www.facebook.com/303614086512550_458408947699729,106,23,2
Extra,2016-02-22T16:15:00+0000,Hincha de Olimpia falleció de un balazo Gravísimo. Un joven murió este domingo en una gresca entre simpatizantes del club Olimpia y de Cerro Porteño.,www.facebook.com/303614086512550_458408601033097,31,1,3
Extra,2016-02-22T16:00:01+0000,"Dengue: mueren dos personas en Oviedo Dos muertes se produjeron en Coronel Oviedo a raíz de un presunto cuadro de dengue. Los casos mortales de la enfermedad, suman y siguen.",www.facebook.com/303614086512550_458408397699784,12,1,0
Extra,2016-02-22T15:45:01+0000,"“Llego a mi casa rendido, la patrona está enojadísima ya” Pese a las críticas contra la ANDE, tras el incendio en San Lorenzo, la gente se solidarizó con los operarios de la institución, que trabajan duro para garantizar la energía. Esta es la historia que contaron.",www.facebook.com/303614086512550_458406177700006,169,32,11
Extra,2016-02-22T15:30:00+0000,Abusaron de una bebé de un año en Pedro Juan Otro caso deleznable. Una niña de casi 2 años fue abusada y los padres de la víctima no se dieron cuenta de lo que pasó.,www.facebook.com/303614086512550_458405891033368,91,49,36
Extra,2016-02-22T15:15:00+0000,"La hinchada inclinó la balanza El DT de la selección paraguay de Futsal FIFA, Carlos Chilavert, hizo un balance del papel realizado por sus muchachos.",www.facebook.com/303614086512550_458405311033426,15,0,0
Extra,2016-02-22T15:00:02+0000,"En Dos Bocas manda el General En el cierre de la fecha 6, Guaraní cayó en Dos Bocas ante General Caballero ZC y el Legendario quedó en el fondo de la tabla de posiciones.",www.facebook.com/303614086512550_458404881033469,14,1,0
Extra,2016-02-22T14:45:00+0000,"La Albirroja no tuvo un santo aparte en New York Se realizó el sorteo de la Copa América 2016, que se disputa este año en honor al centenario de la Conmebol. Paraguay integrará un grupo bastante complicado con el anfitrión, con Colombia y con Costa Rica.",www.facebook.com/303614086512550_458404061033551,9,2,0
Extra,2016-02-22T14:30:01+0000,"El ánimo está por el piso luego de perder el clásico El Franjeado marcha último en la tabla, una posición bastante incómoda para el actual campeón del fútbol paraguayo.",www.facebook.com/303614086512550_458403881033569,15,1,9
Extra,2016-02-22T14:15:01+0000,"Raúl, el elegido del superclásico Raúl Cáceres fue la gran figura del clásico al convertir el único tanto. Un gol con sabor especial, contra su ex club.",www.facebook.com/303614086512550_458403641033593,26,1,2
Extra,2016-02-22T13:55:04+0000,"Sopló y hundió aún más a la “O” Cerro Porteño se adueñó del primer superclásico del 2016. Fue por la mínima diferencia y gracias a un gol de un ex Olimpia, Raúl Cáceres.",www.facebook.com/303614086512550_458403361033621,16,1,2
